id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
1509273875,映像の世紀バタフライエフェクト | NHK,,【NHK】１９９５年に放送を開始した「映像の世紀」の新シリーズ。蝶の羽ばたきのような、ひとりひとりのささやかな営みが、いかに連鎖し、世界を動かしていくのか？世界各国から収集した貴重なアーカイブス映像をもとに、人類の歴史に秘められた壮大なバタフライエフェクトの世界をお届けする。,https://www.web.nhk/tv/an/butterfly/pl/series-tep-9N81M92LXV,世界史,,2025-12-15T23:16:11.363Z,https://imgu.web.nhk/static/assets/images/tvseries/ts/9N81M92LXV/9N81M92LXV-eyecatch_9fcfe3c56b53a7e30ad9be72575119e9.jpg,,false
1509273655,共テListening Part1,,,https://emile-pub.com/dl/KLB10_CD_A.html,英語（学校用）,,2025-11-09T05:38:42.780Z,,,false
1509273656,共テListening Part2,,,https://emile-pub.com/dl/KLB10_CD_B.html,英語（学校用）,,2025-10-09T12:33:50.931Z,,,false
1509273648,共テListening Part3,,,https://emile-pub.com/dl/KLB10_CD_C.html,英語（学校用）,,2025-12-11T23:14:59.002Z,,,false
1509273649,共テListening Part4,,,https://emile-pub.com/dl/KLB10_CD_D.html,英語（学校用）,,2025-12-11T23:14:15.240Z,,,false
1509273654,FACTBOOK English Logic and Expression Ⅱ Workbook,,論理表現教科書『FACTBOOK Logic ＆ Expression Ⅱ』の定着を図るワークブック,https://www.kirihara.co.jp/-/qrcnts/e_le2_wb#05,英語（学校用）,,2025-11-25T10:17:30.317Z,,,false
1509273653,FACTBOOK English Logic and Expression Ⅱ,,論理表現教科書『FACTBOOK Logic ＆ Expression Ⅱ』,https://www.kirihara.co.jp/-/qrcnts/e_le2/u08.html#ue2,英語（学校用）,,2025-11-25T10:18:27.741Z,,,false
1509273652,Vintage 音声DL,,,https://www.iizuna-shoten.com/music?id=20995,英語（学校用）,,2025-11-25T10:27:19.090Z,,,false
1509273903,英文法・語法 Vintage 3rd Edition音声データ | 株式会社いいずな書店,,,https://www.iizuna-shoten.com/music?id=693,英語（学校用）,,2025-10-30T09:58:26.377Z,,,false
1509273651,CNN 音声ストリーミング,,,https://www.asahipress.com/streaming/player/index.html?bookcode=260031,英語（学校用）,,2025-11-29T06:46:44.642Z,https://up.raindrop.io/raindrop/thumbs/145/760/531/7/1764398807560.jpeg,,false
1509273650,ELEMENT2 音声,,,https://digi-keirin.com/hs22/ectwo/ectwo3.php#ectwo3a_01401_x,英語（学校用）,英語,2025-10-15T05:26:29.149Z,https://baseec-img-mng.akamaized.net/images/item/origin/57555347c4b71314321b3c6c532fc8c3.jpg?imformat=generic,,false
1518365451,中国剰余定理の証明と例題（二元の場合） | 高校数学の美しい物語,,中国剰余定理の本質的な部分を理解するために二元の場合で解説します。中国剰余定理の簡単な例題と証明。,https://manabitimes.jp/math/837,数学,,2025-12-31T06:36:51.688Z,https://res.cloudinary.com/bend/image/upload/f_auto/v1615201797/manabitimes/original/thumbnail/note/837_u9aj9b.png,,false
1518087280,ペル方程式〜漸化式で考察！〜,,福岡で数学塾をしています！キャッチフレーズは「学年を超える数学」中高生から大人まで大歓迎です♪♪♪【Rmath塾 X】⇒ https://twitter.com/Rmath1121【Rmath塾 Instagram】⇒http://Instagram.com/fermat.euler【Rmath塾 ホームページ】...,https://www.youtube.com/watch?v=ofYnBr8jPrY,数学,,2025-12-31T03:19:56.968Z,https://i.ytimg.com/vi/ofYnBr8jPrY/maxresdefault.jpg,,false
1518085223,仮想難関大【難関大学を想定した自作問題】,,東京大学、京都大学など旧帝大、東工大など難関大学理系を想定して自作した問題たちです。 分野によっては一橋大などの文系の方でも使えるものもあると思いますので、ぜひご活用ください。 パズル的な問題ではなく,https://mathclinic314.com/%e4%bb%ae%e6%83%b3%e9%9b%a3%e9%96%a2%e5%a4%a7%e3%80%90%e9%9b%a3%e9%96%a2%e5%a4%a7%e5%ad%a6%e3%82%92%e6%83%b3%e5%ae%9a%e3%81%97%e3%81%9f%e8%87%aa%e4%bd%9c%e5%95%8f%e9%a1%8c%e3%80%91/,数学,,2025-12-31T03:12:42.949Z,https://mathclinic314.com/wp-content/uploads/2022/12/%E4%BB%AE%E6%83%B3%E9%9B%A3%E9%96%A2%E5%A4%A7%E3%80%90%E6%95%B4%E6%95%B0%EF%BD%9E%E9%9A%8E%E4%B9%97%E3%81%A8%E5%B9%B3%E6%96%B9%E6%95%B0%EF%BD%9E%E3%80%91-150x150.jpg,,false
1518084949,ペル方程式に関する基本的な性質まとめ | 高校数学の美しい物語,,ペル方程式に関する基本的な性質を整理しました。ペル方程式の解の構造，初期解など。,https://manabitimes.jp/math/836,数学,,2025-12-31T03:11:48.143Z,https://res.cloudinary.com/bend/image/upload/f_auto/v1615201795/manabitimes/original/thumbnail/note/836_7xmpzg.png,,false
